"url_bulletins","year","month","code_region","name_region","lat","lon","new_unclassified_cases","total_unclassified_cases","new_no_cases","total_no_cases","new_possible_cases","total_possible_cases","new_probable_cases","total_probable_cases","new_confirmed_cases","total_confirmed_cases","new_cases","total_cases"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_24.pdf",2016,"1",10,"Umbria",43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_24.pdf",2016,"1",11,"Marche",43.61675973,13.5188753,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_24.pdf",2016,"1",12,"Lazio",41.89277044,12.48366722,0,0,0,0,1,1,2,2,1,1,4,4
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_24.pdf",2016,"1",13,"Abruzzo",42.35122196,13.39843823,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_24.pdf",2016,"1",14,"Molise",41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_24.pdf",2016,"1",15,"Campania",40.83956555,14.25084984,0,0,0,0,1,1,4,4,10,10,15,15
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_24.pdf",2016,"1",16,"Apulia",41.12559576,16.86736689,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_24.pdf",2016,"1",17,"Basilicata",40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_24.pdf",2016,"1",18,"Calabria",38.90597598,16.59440194,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_24.pdf",2016,"1",19,"Sicily",38.11569725,13.3623566999999,0,0,0,0,0,0,0,0,1,1,1,1
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_24.pdf",2016,"1",20,"Sardinia",39.21531192,9.110616306,0,0,0,0,0,0,2,2,1,1,3,3
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",1,"Piedmont",45.0732745,7.680687483,0,0,1,1,1,1,0,0,0,0,1,1
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",2,"Aosta Valley",45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",3,"Lombardy",45.46679409,9.190347404,-1,0,0,0,10,17,2,16,9,27,21,60
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",21,"AP Bolzano",46.49933453,11.35662422,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",22,"AP Trento",46.06893511,11.12123097,0,0,0,1,0,0,-1,0,1,2,0,2
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",5,"Veneto",45.43490485,12.33845213,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",6,"Friuli-Venezia Giulia",45.6494354,13.76813649,1,1,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",7,"Liguria",44.41149315,8.9326992,0,0,0,0,0,0,0,0,1,1,1,1
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",8,"Emilia-Romagna",44.49436681,11.3417208,0,1,1,3,2,2,0,0,9,14,11,16
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",9,"Tuscany",43.76923077,11.25588885,-1,0,1,1,0,0,0,0,2,2,2,2
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",10,"Umbria",43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",11,"Marche",43.61675973,13.5188753,0,0,0,0,0,0,0,0,1,1,1,1
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",12,"Lazio",41.89277044,12.48366722,0,0,1,1,0,1,0,2,0,1,0,4
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",13,"Abruzzo",42.35122196,13.39843823,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",14,"Molise",41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",15,"Campania",40.83956555,14.25084984,2,2,1,1,6,7,13,17,14,24,33,48
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",16,"Apulia",41.12559576,16.86736689,0,0,0,0,0,0,0,0,1,1,1,1
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",17,"Basilicata",40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",18,"Calabria",38.90597598,16.59440194,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",19,"Sicily",38.11569725,13.3623566999999,0,0,0,0,0,0,0,0,0,1,0,1
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2",20,"Sardinia",39.21531192,9.110616306,0,0,0,0,1,1,0,2,0,1,1,4
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",1,"Piedmont",45.0732745,7.680687483,0,0,0,1,1,2,0,0,0,0,1,2
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",2,"Aosta Valley",45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",3,"Lombardy",45.46679409,9.190347404,0,0,0,0,1,18,0,16,9,36,10,70
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",21,"AP Bolzano",46.49933453,11.35662422,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",22,"AP Trento",46.06893511,11.12123097,0,0,0,1,0,0,0,0,0,2,0,2
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",5,"Veneto",45.43490485,12.33845213,0,0,0,0,2,2,0,0,1,1,3,3
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",6,"Friuli-Venezia Giulia",45.6494354,13.76813649,-1,0,1,1,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",7,"Liguria",44.41149315,8.9326992,0,0,0,0,0,0,0,0,1,2,1,2
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",8,"Emilia-Romagna",44.49436681,11.3417208,-1,0,5,8,-2,0,1,1,28,42,27,43
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",9,"Tuscany",43.76923077,11.25588885,0,0,0,1,1,1,0,0,1,3,2,4
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",10,"Umbria",43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",11,"Marche",43.61675973,13.5188753,0,0,0,0,0,0,0,0,0,1,0,1
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",12,"Lazio",41.89277044,12.48366722,0,0,1,2,1,2,0,2,14,15,15,19
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",13,"Abruzzo",42.35122196,13.39843823,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",14,"Molise",41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",15,"Campania",40.83956555,14.25084984,-1,1,1,2,4,11,0,17,12,36,16,64
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",16,"Apulia",41.12559576,16.86736689,0,0,0,0,0,0,0,0,0,1,0,1
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",17,"Basilicata",40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",18,"Calabria",38.90597598,16.59440194,0,0,0,0,0,0,0,0,3,3,3,3
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",19,"Sicily",38.11569725,13.3623566999999,0,0,0,0,0,0,0,0,2,3,2,3
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3",20,"Sardinia",39.21531192,9.110616306,0,0,1,1,-1,0,-2,0,2,3,-1,3
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",1,"Piedmont",45.0732745,7.680687483,0,0,0,1,1,3,7,7,1,1,9,11
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",2,"Aosta Valley",45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",3,"Lombardy",45.46679409,9.190347404,0,0,8,8,-3,15,-1,15,21,57,17,87
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",21,"AP Bolzano",46.49933453,11.35662422,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",22,"AP Trento",46.06893511,11.12123097,0,0,0,1,0,0,0,0,1,3,1,3
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",5,"Veneto",45.43490485,12.33845213,0,0,2,2,-2,0,0,0,0,1,-2,1
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,0,1,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",7,"Liguria",44.41149315,8.9326992,0,0,0,0,0,0,0,0,1,3,1,3
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",8,"Emilia-Romagna",44.49436681,11.3417208,0,0,6,14,1,1,2,3,6,48,9,52
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",9,"Tuscany",43.76923077,11.25588885,0,0,2,3,-1,0,0,0,1,4,0,4
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",10,"Umbria",43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",11,"Marche",43.61675973,13.5188753,0,0,0,0,0,0,0,0,0,1,0,1
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",12,"Lazio",41.89277044,12.48366722,0,0,3,5,3,5,0,2,15,30,18,37
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",13,"Abruzzo",42.35122196,13.39843823,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",14,"Molise",41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",15,"Campania",40.83956555,14.25084984,1,2,0,2,4,15,-1,16,5,41,8,72
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",16,"Apulia",41.12559576,16.86736689,0,0,1,1,0,0,0,0,0,1,0,1
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",17,"Basilicata",40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",18,"Calabria",38.90597598,16.59440194,0,0,0,0,0,0,0,0,1,4,1,4
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",19,"Sicily",38.11569725,13.3623566999999,0,0,0,0,0,0,2,2,9,12,11,14
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4",20,"Sardinia",39.21531192,9.110616306,0,0,0,1,0,0,0,0,1,4,1,4
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",1,"Piedmont",45.0732745,7.680687483,0,0,2,3,-2,1,4,11,2,3,4,15
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",2,"Aosta Valley",45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",3,"Lombardy",45.46679409,9.190347404,0,0,2,10,-4,11,2,17,8,65,6,93
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",21,"AP Bolzano",46.49933453,11.35662422,0,0,1,1,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",22,"AP Trento",46.06893511,11.12123097,0,0,0,1,0,0,2,2,0,3,2,5
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",5,"Veneto",45.43490485,12.33845213,0,0,0,2,0,0,0,0,0,1,0,1
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,0,1,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",7,"Liguria",44.41149315,8.9326992,0,0,0,0,0,0,0,0,0,3,0,3
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",8,"Emilia-Romagna",44.49436681,11.3417208,0,0,1,15,0,1,0,3,6,54,6,58
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",9,"Tuscany",43.76923077,11.25588885,0,0,0,3,0,0,0,0,0,4,0,4
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",10,"Umbria",43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",11,"Marche",43.61675973,13.5188753,0,0,0,0,1,1,0,0,1,2,2,3
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",12,"Lazio",41.89277044,12.48366722,0,0,3,8,0,5,0,2,7,37,7,44
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",13,"Abruzzo",42.35122196,13.39843823,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",14,"Molise",41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",15,"Campania",40.83956555,14.25084984,0,2,2,4,13,28,0,16,3,44,16,88
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",16,"Apulia",41.12559576,16.86736689,0,0,1,2,0,0,0,0,0,1,0,1
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",17,"Basilicata",40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",18,"Calabria",38.90597598,16.59440194,0,0,0,0,3,3,3,3,5,9,11,15
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",19,"Sicily",38.11569725,13.3623566999999,0,0,0,0,3,3,1,3,15,27,19,33
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5",20,"Sardinia",39.21531192,9.110616306,0,0,0,1,0,0,0,0,0,4,0,4
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",1,"Piedmont",45.0732745,7.680687483,0,0,-2,1,3,4,-5,6,5,8,3,18
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",2,"Aosta Valley",45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",3,"Lombardy",45.46679409,9.190347404,0,0,2,12,0,11,0,17,0,65,0,93
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",21,"AP Bolzano",46.49933453,11.35662422,0,0,0,1,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",22,"AP Trento",46.06893511,11.12123097,0,0,0,1,0,0,0,2,0,3,0,5
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",5,"Veneto",45.43490485,12.33845213,1,1,0,2,0,0,0,0,3,4,3,4
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,0,1,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",7,"Liguria",44.41149315,8.9326992,0,0,0,0,0,0,0,0,0,3,0,3
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",8,"Emilia-Romagna",44.49436681,11.3417208,0,0,3,18,-1,0,-1,2,3,57,1,59
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",9,"Tuscany",43.76923077,11.25588885,0,0,1,4,0,0,0,0,0,4,0,4
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",10,"Umbria",43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",11,"Marche",43.61675973,13.5188753,0,0,0,0,-1,0,2,2,2,4,3,6
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",12,"Lazio",41.89277044,12.48366722,0,0,2,10,-1,4,1,3,3,40,3,47
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",13,"Abruzzo",42.35122196,13.39843823,1,1,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",14,"Molise",41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",15,"Campania",40.83956555,14.25084984,3,5,0,4,12,40,4,20,11,55,27,115
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",16,"Apulia",41.12559576,16.86736689,0,0,1,3,0,0,0,0,1,2,1,2
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",17,"Basilicata",40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",18,"Calabria",38.90597598,16.59440194,10,10,0,0,2,5,9,12,4,13,15,30
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",19,"Sicily",38.11569725,13.3623566999999,0,0,0,0,6,9,0,3,5,32,11,44
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6",20,"Sardinia",39.21531192,9.110616306,0,0,0,1,0,0,0,0,0,4,0,4
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8",1,"Piedmont",45.0732745,7.680687483,0,0,0,1,0,4,0,6,2,10,2,20
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8",2,"Aosta Valley",45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8",3,"Lombardy",45.46679409,9.190347404,0,0,-10,2,6,17,0,17,9,74,15,108
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8",21,"AP Bolzano",46.49933453,11.35662422,0,0,0,1,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8",22,"AP Trento",46.06893511,11.12123097,0,0,0,1,0,0,0,2,0,3,0,5
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8",5,"Veneto",45.43490485,12.33845213,-1,0,1,3,0,0,0,0,1,5,1,5
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8",6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,0,1,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8",7,"Liguria",44.41149315,8.9326992,0,0,0,0,0,0,0,0,0,3,0,3
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8",8,"Emilia-Romagna",44.49436681,11.3417208,0,0,0,18,1,1,3,5,2,59,6,65
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8",9,"Tuscany",43.76923077,11.25588885,0,0,0,4,0,0,0,0,1,5,1,5
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8",10,"Umbria",43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,0,0,0
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8",11,"Marche",43.61675973,13.5188753,0,0,0,0,0,0,0,2,0,4,0,6
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8",12,"Lazio",41.89277044,12.48366722,0,0,4,14,0,4,0,3,6,46,6,53
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8",13,"Abruzzo",42.35122196,13.39843823,-1,0,0,0,0,0,0,0,1,1,1,1
